Name,Abs_Thickness_nm,Abs_Eg_eV,Abs_Chi_eV,Abs_Eps_r,Abs_mu_n,Abs_mu_p,Abs_log10_NA,Abs_log10_Nt,ETL_Thickness_nm,ETL_Eg_eV,ETL_Chi_eV,ETL_Eps_r,ETL_mu_n,ETL_mu_p,ETL_log10_ND,ETL_log10_Nt,HTL_Thickness_nm,HTL_Eg_eV,HTL_Chi_eV,HTL_Eps_r,HTL_mu_n,HTL_mu_p,HTL_log10_NA,HTL_log10_Nt,Voc,Jsc,FF,PCE
Structure 4,400,1.75,3.97,4.95,50,50,14,14,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2649,17.032492,81.09,17.47
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2655,17.03248,81.14,17.49
Structure 4,400,1.75,3.97,4.95,50,50,16,14,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.273,17.011162,80.61,17.46
Structure 4,400,1.75,3.97,4.95,50,50,17,14,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.3068,15.085024,78.34,15.44
Structure 4,400,1.75,3.97,4.95,50,50,15,15,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2237,17.031365,78.26,16.31
Structure 4,400,1.75,3.97,4.95,50,50,15,16,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.1551,17.020219,69.79,13.72
Structure 4,400,1.75,3.97,4.95,50,50,15,17,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.0777,16.909633,58.55,10.67
Structure 4,400,1.75,3.97,4.95,50,50,15,18,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.0571,15.884523,42.63,7.16
Structure 4,400,1.75,3.97,4.95,50,50,15,19,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.0552,10.127226,26.51,2.83
Structure 4,400,1.75,3.97,4.95,50,50,15,14,100,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2654,17.02561,81.1,17.47
Structure 4,400,1.75,3.97,4.95,50,50,15,14,150,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2652,17.015201,81.08,17.46
Structure 4,400,1.75,3.97,4.95,50,50,15,14,200,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.265,17.002539,81.06,17.44
Structure 4,400,1.75,3.97,4.95,50,50,15,14,300,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2646,16.97336,81.02,17.39
Structure 4,400,1.75,3.97,4.95,50,50,15,14,400,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2642,16.941869,80.98,17.35
Structure 4,400,1.75,3.97,4.95,50,50,15,14,500,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2638,16.91009,80.95,17.3
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,14,14,100,2.17,3,7.5,200,80,18,14,1.2654,17.034699,80.97,17.45
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,15,14,100,2.17,3,7.5,200,80,18,14,1.2654,17.034679,80.98,17.46
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,16,14,100,2.17,3,7.5,200,80,18,14,1.2654,17.034475,81,17.46
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,17,14,100,2.17,3,7.5,200,80,18,14,1.2655,17.03248,81.14,17.49
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,100,2.17,3,7.5,200,80,18,14,1.2663,17.01799,81.21,17.5
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,19,14,100,2.17,3,7.5,200,80,18,14,1.2651,16.961536,80.89,17.36
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,15,100,2.17,3,7.5,200,80,18,14,1.2661,16.99197,81.22,17.47
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,16,100,2.17,3,7.5,200,80,18,14,1.2657,16.929784,81.24,17.41
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,17,100,2.17,3,7.5,200,80,18,14,1.2655,16.905574,81.25,17.38
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,18,100,2.17,3,7.5,200,80,18,14,1.2655,16.902435,81.26,17.38
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,19,100,2.17,3,7.5,200,80,18,14,1.2655,16.902123,81.26,17.38
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,50,2.17,3,7.5,200,80,18,14,1.2658,16.935627,81.24,17.42
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,150,2.17,3,7.5,200,80,18,14,1.2668,17.081154,81.2,17.57
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,200,2.17,3,7.5,200,80,18,14,1.2671,17.130949,81.18,17.62
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,250,2.17,3,7.5,200,80,18,14,1.2674,17.171164,81.17,17.66
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,300,2.17,3,7.5,200,80,18,14,1.2676,17.204337,81.16,17.7
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,350,2.17,3,7.5,200,80,18,14,1.2678,17.232216,81.15,17.73
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,400,2.17,3,7.5,200,80,18,14,1.268,17.256032,81.15,17.76
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,450,2.17,3,7.5,200,80,18,14,1.2682,17.276671,81.14,17.78
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,18,14,1.2683,17.294784,81.14,17.8
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,14,14,1.2709,17.418527,79.77,17.66
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,15,14,1.2709,17.418442,79.77,17.66
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,16,14,1.271,17.41612,79.77,17.66
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,17,14,1.2706,17.393632,79.84,17.65
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,18,14,1.2683,17.294784,81.14,17.8
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,19,14,1.2824,17.215605,83.71,18.48
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,18,15,1.2683,17.294503,81.14,17.8
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,18,16,1.2683,17.291718,81.14,17.79
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,18,17,1.268,17.26642,81.15,17.77
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,18,18,1.2667,17.136699,81.18,17.62
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,18,19,1.2655,16.963368,81.21,17.43
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,19,15,1.2824,17.215475,83.71,18.48
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,19,16,1.2824,17.21418,83.71,18.48
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,19,17,1.2823,17.201886,83.71,18.47
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,19,18,1.2816,17.120687,83.74,18.37
Structure 4,400,1.75,3.97,4.95,50,50,15,14,50,3.26,4.26,32,20,10,18,14,500,2.17,3,7.5,200,80,19,19,1.2804,16.962367,83.8,18.2
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.816871,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,14,14,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1458,24.10832,83.85,23.16
Structure 25,1000,1.649,4.12,5.75,80,20,15,14,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1459,24.107249,85.26,23.55
Structure 25,1000,1.649,4.12,5.75,80,20,16,14,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1473,24.09482,87.99,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,18,14,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1604,21.794602,88.9,22.48
Structure 25,1000,1.649,4.12,5.75,80,20,19,14,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1989,19.093614,89.44,20.47
Structure 25,1000,1.649,4.12,5.75,80,20,14,15,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1042,24.098773,79.03,21.03
Structure 25,1000,1.649,4.12,5.75,80,20,14,16,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.0139,24.003603,75.31,18.33
Structure 25,1000,1.649,4.12,5.75,80,20,14,17,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.9137,23.080778,62.97,13.28
Structure 25,1000,1.649,4.12,5.75,80,20,14,18,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.7716,16.141082,36.84,4.59
Structure 25,1000,1.649,4.12,5.75,80,20,14,19,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.6093,3.104363,26.96,0.51
Structure 25,1000,1.649,4.12,5.75,80,20,16,17,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.0145,21.787191,72.06,15.93
Structure 25,1000,1.649,4.12,5.75,80,20,16,18,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.9049,18.856975,66.1,11.28
Structure 25,1000,1.649,4.12,5.75,80,20,15,17,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.9543,23.539523,70.99,15.95
Structure 25,1000,1.649,4.12,5.75,80,20,15,18,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.8399,19.703072,55.76,9.23
Structure 25,1000,1.649,4.12,5.75,80,20,15,19,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.683,7.601695,36.82,1.91
Structure 25,1000,1.649,4.12,5.75,80,20,16,19,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.7786,14.436233,56.68,6.37
Structure 25,1000,1.649,4.12,5.75,80,20,17,15,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1487,23.719719,87.1,23.73
Structure 25,1000,1.649,4.12,5.75,80,20,17,17,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.0732,19.165961,74.54,15.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,18,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.9582,14.778147,68.85,9.75
Structure 25,1000,1.649,4.12,5.75,80,20,17,19,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.8298,11.2007,63.29,5.88
Structure 25,1000,1.649,4.12,5.75,80,20,18,15,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1604,21.714537,88.35,22.26
Structure 25,1000,1.649,4.12,5.75,80,20,18,16,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1587,20.99162,84.81,20.63
Structure 25,1000,1.649,4.12,5.75,80,20,18,17,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1239,17.352779,77.99,15.21
Structure 25,1000,1.649,4.12,5.75,80,20,18,18,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.0119,11.844446,73.33,8.79
Structure 25,1000,1.649,4.12,5.75,80,20,18,19,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.8744,7.376779,68.45,4.42
Structure 25,1000,1.649,4.12,5.75,80,20,19,15,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1988,19.054474,89.13,20.36
Structure 25,1000,1.649,4.12,5.75,80,20,19,16,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1975,18.682402,86.78,19.41
Structure 25,1000,1.649,4.12,5.75,80,20,19,17,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1714,16.185283,80.8,15.32
Structure 25,1000,1.649,4.12,5.75,80,20,19,18,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.065,10.476423,77.22,8.62
Structure 25,1000,1.649,4.12,5.75,80,20,19,19,150,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,0.923,5.435065,73.84,3.7
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.817394,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,100,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.817075,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,500,3.3,4,66,100,25,18,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.809689,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.82278,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,16,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.82271,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,17,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.822008,88.9,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,18,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.81531,88.89,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,19,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.770514,88.87,24.28
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,15,14,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.822918,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,15,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.822911,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,15,16,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.822841,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,15,17,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.822139,88.9,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,15,18,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.815446,88.89,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,15,19,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.770684,88.87,24.28
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,17,14,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.823354,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,14,14,50,3.3,4,66,100,25,14,14,250,1.5,4.2,7.11,1,3.8,19,14,1.1458,24.123482,83.82,23.17
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,17,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.82808,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,17,16,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.82801,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,17,17,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.827312,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,17,18,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.820703,88.89,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,17,19,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.778753,88.88,24.29
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,18,14,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.817401,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,18,16,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.81732,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,18,17,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.816584,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,18,18,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.809803,88.91,24.33
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,18,19,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.773148,88.91,24.29
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,19,14,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.806185,88.91,24.32
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,19,15,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.806176,88.91,24.32
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,19,16,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.806087,88.91,24.32
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,19,17,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.805203,88.91,24.32
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,19,18,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.797371,88.91,24.31
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,19,19,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.76269,88.91,24.28
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,250,1.5,4.2,7.11,1,3.8,19,14,1.1491,23.822787,88.9,24.34
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,50,1.5,4.2,7.11,1,3.8,19,14,1.1119,22.007933,88.3,21.61
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,100,1.5,4.2,7.11,1,3.8,19,14,1.1273,22.732786,88.65,22.72
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,150,1.5,4.2,7.11,1,3.8,19,14,1.137,23.179637,88.78,23.4
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,200,1.5,4.2,7.11,1,3.8,19,14,1.1438,23.528081,88.85,23.91
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,500,1.5,4.2,7.11,1,3.8,19,14,1.1665,24.88291,88.88,25.8
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,300,1.5,4.2,7.11,1,3.8,19,14,1.1536,24.081155,88.91,24.7
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,350,1.5,4.2,7.11,1,3.8,19,14,1.1576,24.311916,88.9,25.02
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,400,1.5,4.2,7.11,1,3.8,19,14,1.161,24.520285,88.89,25.31
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,450,1.5,4.2,7.11,1,3.8,19,14,1.1639,24.70976,88.89,25.56
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,300,1.5,4.2,7.11,1,3.8,14,14,0.9466,19.378042,85.71,15.72
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,300,1.5,4.2,7.11,1,3.8,15,14,0.9547,19.384485,85.77,15.87
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,300,1.5,4.2,7.11,1,3.8,16,14,0.9856,19.440375,86.04,16.49
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,300,1.5,4.2,7.11,1,3.8,17,14,1.0242,19.992446,86.49,17.71
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,300,1.5,4.2,7.11,1,3.8,18,14,1.0787,22.3969,87.78,21.21
Structure 25,1000,1.649,4.12,5.75,80,20,17,14,50,3.3,4,66,100,25,14,14,300,1.5,4.2,7.11,1,3.8,19,15,1.1549,24.021892,88.63,24.59
Structure 30,1000,1.635,3.85,18.44,80,25,18,14,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.1792,19.801253,88.74,20.72
Structure 30,1000,1.635,3.85,18.44,80,25,14,14,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0878,23.592249,86.93,22.31
Structure 30,1000,1.635,3.85,18.44,80,25,15,14,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0882,23.590931,87.03,22.34
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0951,23.440888,87.3,22.41
Structure 30,1000,1.635,3.85,18.44,80,25,17,14,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.1248,21.444155,86.34,20.83
Structure 30,1000,1.635,3.85,18.44,80,25,19,14,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.3272,19.483586,83.78,21.67
Structure 30,1000,1.635,3.85,18.44,80,25,16,15,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0883,23.310978,85.65,21.73
Structure 30,1000,1.635,3.85,18.44,80,25,16,16,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.05,22.566052,80.13,18.99
Structure 30,1000,1.635,3.85,18.44,80,25,16,17,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,0.9703,21.87727,75.46,16.02
Structure 30,1000,1.635,3.85,18.44,80,25,16,18,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,0.8584,20.478234,69.48,12.21
Structure 30,1000,1.635,3.85,18.44,80,25,16,19,100,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,0.7277,14.327417,54.73,5.71
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,50,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0951,23.462933,87.23,22.41
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,150,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0951,23.377483,87.36,22.36
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,200,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.095,23.262986,87.39,22.26
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,250,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0948,23.093122,87.41,22.1
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,300,2,3.9,3.9,0.2,0.2,18,14,50,1.55,3.6,6.5,12,9,17,14,1.0945,22.867691,87.42,21.88
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,14,14,50,1.55,3.6,6.5,12,9,17,14,1.0959,23.16758,86.73,22.02
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,15,14,50,1.55,3.6,6.5,12,9,17,14,1.0959,23.173762,86.76,22.03
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,16,14,50,1.55,3.6,6.5,12,9,17,14,1.0958,23.226078,86.89,22.12
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,17,14,50,1.55,3.6,6.5,12,9,17,14,1.0956,23.400031,87.02,22.31
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,19,14,50,1.55,3.6,6.5,12,9,17,14,1.0948,23.446697,87.54,22.47
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,19,15,50,1.55,3.6,6.5,12,9,17,14,1.0944,23.153485,87.51,22.18
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,19,16,50,1.55,3.6,6.5,12,9,17,14,1.0923,21.485407,87.35,20.5
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,19,17,50,1.55,3.6,6.5,12,9,17,14,1.0895,19.327172,87.16,18.35
Structure 30,1000,1.635,3.85,18.44,80,25,16,14,100,2,3.9,3.9,0.2,0.2,19,18,50,1.55,3.6,6.5,12,9,17,14,1.0885,18.609861,87.11,17.65
